id,product_name,origin text,price
1210,알수없음,제가 요즘 혼자 여드름 짜고 피부가 뒤집어지고 상처도 많이 나고 각질도 많이 생기고 고민이 너무 많았는데……… 친구 추천받고 시켰는데 진짜 효과 피부결도 매끈해지고 좁쌀여드름 개선도 되고 다음날 거의 계란껍질표면처럼 매끈해졌어요ㅜㅠㅠㅠㅠㅠㅠㅠㅠ진짜 처음 본 브랜드이고 조금 예민해서 반신반의했는데 진짜 안샀으면 큰일날뻔했습니다 ㅠㅠㅠ최고네요!!! 워터리한 제형이지만 보습력좋고!!! 향도 좋아요!! 재구매는 말해뭐해요~~~~ 무조건! 구매할께요!,알수없음
1211,YELLOW INSPIRATION  PEEL DROP  30ml,날도 덥고 얼굴에 유분끼가 많아서 기름 투성이라 점점 검은깨랑 반점이 많이생겨가던차에 뭔가 필링용품을 사용해보고 싶었는데 제가 또 좀만 빡빡한 필링제품 사용하면 피부가 바로 건조해지는 복합성이라 엄청 고민하다 골랐어여 사용하고나서 계속 촉촉하고 얼굴이 환하게 미백한느낌이라 너무 맘에들어요~,"35,000원 "
1212,YELLOW INSPIRATION  PEEL DROP  30ml,"지성피부이고 모공과 피지, 각질이 잘 생기는 피부타입이에요 여름이면 더욱더 관리에 힘쓰는편인데  앰플로 각질케어가 된다니~ 넘 좋아요 향은 거의 무향에 가깝고  바르는즉시 바로 흡수 끈적임없으며  여름에 산뜻하게 사용하기 좋은  앰플이네요~^^","35,000원 "
1213,YELLOW INSPIRATION  PEEL DROP  30ml,끈적임없이 산뜻하게 흡수되어서 여름철 사용하기 좋아요! 라하 성분이라 자극없이 결정리와 각질제거도 가능해서 다음날 화장이 잘 먹는 느낌이고 유수분밸런스도 잘 맞춰주어 속당김이 없네요! 유자씨가 들어갔다고 하는데 은은하고 상큼한 향도 너무 좋네요 :) ,"35,000원 "
1214,YELLOW INSPIRATION  PEEL DROP  30ml,여름이라 과다 피지분비에 크림은 못 바르겠고! 앰플 구매했는데 포장부터 꼼꼼하게 포장재도 재활용 할 수 있게 종이로 되어 있어 마음에 듭니다 오자마자 사용해 봤는데 바를때 끈적임 없이 산듯해서 좋네요! 바르고 나서 피부가 정돈되서 아주 만족합니다 화장하기 전 발라주면 피부결도 한층 더 잡아줘서 매일 사용하고 있어요♡ ,"35,000원 "
1215,YELLOW INSPIRATION  PEEL DROP  30ml,성분이 착해서 안심사용중입니다. 사용해보니 끈적임 전혀 없어 넘 좋아요 지성피부라 성분 좋은 제품은 대부분 유분기 강해서 거부감 드는데 이 앰플은 촉촉하지만 유분기 없고 보습력은 속부터 채워져 종일 촉촉해요 여름에도 부담없이 사용가능해서 좋아요,"35,000원 "
1216,YELLOW INSPIRATION  PEEL DROP  30ml,스포이드가 버튼식이라 편하고 향도 약해서 좋아요~! 끈적이거나 답답한 느낌도 없이 쓱 흡수되네요ㅎㅎ,"35,000원 "
1217,YELLOW INSPIRATION  PEEL DROP  30ml,﻿촉촉하면 부드럽게 발리고 각질케어에도 되어서 좋아요 비건제품이라서 믿고 사용할수있어요!,"35,000원 "
1218,YELLOW INSPIRATION  PEEL DROP  30ml,쉽게 건조해지고 예민한 홍조피부라 자극에 민감한데 요 앰플 너무 좋네요? 유자향 날 줄 알았는데 거의 무향이라 오히려 더 마음에 들고요 필링도 되면서 수분까지 잡을 수 있어서 너무 좋은거같아요 개인적으로는 진정효과도 있는 ㄱㅓ 같구요 끈적임없이 부드럽게 흡수되니 더 좋아요! 이제 여름 끝자락인데 곧 가을겨울 대비 수분보충에 더더 신경써야겠어요!!! ,"35,000원 "
1219,GREEN PEEL QUICK  WATER PAD 60sheets,"한달에 두통 정도 쓰는거 같아요 지성피부라서 각질제거는 매일해야하는데 지금까지는 너무 귀찮았어요 여기 패드로는 세수하고 이마에 하나, 양볼에 하나씩 5분동안 올려놓고 닦아내면 오돌도록한게 매끈해져서 저같이 이것저것 귀찮은 사람한테는 적극 추천해요~","28,000원 "
1220,PINK BARRIER QUICK CREAM PAD 60sheets,우선 포장박스에 충전재가 종이라 환경을 생각하는다는 느낌이 들었구요.뚜껑 열고 살짝  얼굴에 얹어주니 완전 촉촉합니다. 전 세안제 사용후에는 무척 얼굴이 당기는 편인데.. 요거 만족합니다^^,"29,000원 "
1221,YELLOW INSPIRATION  PEEL DROP  30ml,필링이여서 살짝 거칠줄알았는데 피부를 가볍게정돈하는 산뜻한느낌이에요 촉촉하니 보습도 되고 스포이드로 사용하는거라 편하고 양도 조절할수있으니까 넘좋아여 저는 자기전에 앰플을 세안하고 사용하는데 좋은거같아욥,"35,000원 "
1222,알수없음,여름이라 피부가 말이아니네요 날도 더운에 마스크까지 덮어 놓으니 모공은 다 열리고  축축 늘어나고 피지는 전보다 더 생기는거 같아요 피지때문인지 너무 번들거리는게 보기 싫어서 구매했어요 순하게 달래며 피지를 녹여줍니다 얼굴이 뽀송해졌어요 향도 순하고요 상콤한향이 바를때마다 기분좋게합니다 여름 필수템이에요,알수없음
1223,YELLOW INSPIRATION  PEEL DROP  30ml,요즘 날씨!!땀으로 범벅되는 피부이네. 하나둘씩 생긴 피지들!! 밉네요.. 앰플오 피지.각질.노폐물제거 까지 👍 사용해 보니  일단 각질과 피지가 약간 사라진가 같아 신기해요!!,"35,000원 "
1224,YELLOW INSPIRATION  PEEL DROP  30ml,유자 앰플이라서 너무 기대헀었는데 위에 스포이드 형식이 버튼식이라서 쓰기 더 편하고 좋아요 . 피부에 자극도 없고 순하고 사용할때마다 상큼 한 기분이 들어서 마음에 완전 쏙 들어용! 지금 날씨 너무 더운데 피부에 각질들 이걸로 다 잠재울수 있을듯!!  다쓰고 재구매 하러오겠습니다. ,"35,000원 "
1225,YELLOW INSPIRATION  PEEL DROP  30ml,"피지랑 각질때문에 스크럽 제품을 자주 사용했더니 피부가 너무 민감해져서 구매했어요 에센스 형태라서 자극도 하나없고, 끈적임도없어 산뜻해요  무엇보다 몇일썼는데 피부가 보들보들해지는게 느껴져서 만족스러워요! 이거 쓰고 메이크업도 잘먹고 데일리 저자극 필링제품으로 진짜 찐 입니다.","35,000원 "
1226,YELLOW INSPIRATION  PEEL DROP  30ml,마침 앰플이 다 떨어져  지인 추천으로 구매했어요. 디자인 이미지 느낌처럼 바르니 산뜻하고 매트하니 촉촉하네요. 꼭 산뜻한 우유 바르는 느낌..ㅎㅎ 주말내내 사용하고 출근했는데 화장도 잘 받게 된거 같아요..좋아요^^ ,"35,000원 "
1227,YELLOW INSPIRATION  PEEL DROP  30ml,야외활동이 많은데 자외선까지  ㅠㅠ 퇴근후 집에 들어와 세안후 토너사용후 곧바로 사용해도 된다기에 간편해서 너무 좋터라고요.!! 필링엠플이라 각질에도 도움이 되고!! 만족하며 사용중~~입니다.,"35,000원 "
1228,YELLOW INSPIRATION  PEEL DROP  30ml,마스크 착용으로 거칠어지고 건조해진 피부 예민한 피부가 마스크로 답답해서 망가져 버렸어요. 앰플타입인데 사용하기도 편하고 향도 무난하고 발림성까지 좋아 편안히 사용할수 있어요! 6일 사용해 보았는데^^ 쭉~ 사용하면 피부가 살아날거 같아요,"35,000원 "
1229,YELLOW INSPIRATION  PEEL DROP  30ml,묽은 제형이라 얼굴에 바르고 바로 흡수시키면 흡수가 잘되서 좋아요~ 생각보다 유자향이 강하지 않고 바르고 나면 촉촉하고 부들부들한 느낌이 좋아요~^^,"35,000원 "
1230,YELLOW INSPIRATION  PEEL DROP  30ml,앰플 거의 다 써가는와중에 필링도 같이되는 순한제품이길래 사봤어요ㅋㅋ 일단 뚜껑이 편하네요! 누르기만하면 되니까ㅋㅋ 유자향같은거 향긋해서 좋구요 끈적이거나 점성이 있지않아서 바를때 편했어요 안그래도 요즘 너무 습해서 점성있는건 피하고 싶었는데 맘에들어요  성분이 순해서 잘맞는지 어제바르고 잤는데 피부트러블은 없네요 잘쓸게요~ ,"35,000원 "
1231,YELLOW INSPIRATION  PEEL DROP  30ml,"아침, 저녁으로 매일 기초단계에서 발라줬어요. 수분감있는 제형인데 조금만 발라도 넓은 부위가 커버되서 가성비 면에서도 좋았어요.양도 다른 앰플 2배네요.   향이 없는게 아니라 일부러 없앤 것 같아요.그래서 정말 순수한 느낌이 드네요.20대 피부로 돌아갈것 같은 착각이 들만큼 피부가 밝아졌어요.유자말고 다른 성분에 다시마추출물도 있던데 다시마 냄새 하나도 안 나요.꾸준히 써본 결과 데일리 앰플로 추천합니다.","35,000원 "
1232,YELLOW INSPIRATION  PEEL DROP  30ml,필링 제품을  많이 자주   사용해와서  그런지   피부가 자극을 많이  받더라고요. 순한 필링제품 찾는데 종류가 워낙 많다보시  뭘써야 할지도 모르겠고. 친구추천으로  구매하게 된건데 친환경 제품이라고 하더라고요.  자극이 없으니  편하게 사용하고  부드러운 피부결이  느껴지며 촉촉해 지더라고요.   닦아내는게 아니고 흡수시켜 촉촉하고 부드러운 피부를  만들어 주는것도  피부에 자극이 덜되니 훨씬 좋은듯요  꾸준히 사용할수 있을거 같아요,"35,000원 "
1233,YELLOW INSPIRATION  PEEL DROP  30ml,예민피부라서 각질관리 하기 힘들었는데 촉촉하고 순해서 너무 좋아요,"35,000원 "
1234,YELLOW INSPIRATION  PEEL DROP  30ml,요즘같이 습한날씨에 앰플사용잘못하면 끈적이는느낌때문에 안좋은데 필드롭앰플은  산뜻한느낌에 끈적이지않고 피부에 사악스며들고 피부를촉촉하고 매끄러운결로 만들어주네여 용기자체도 스포이드타입이라 앰플바를때 위생적으로 좋아요  ,"35,000원 "
1235,YELLOW INSPIRATION  PEEL DROP  30ml,앰플이 빠르게 흡수되고 바르고 나서 피부가 쫀쫀 해지는게 느껴져요!! 피부결 정리도 되면서 산뜻해요 ㅣ찐득임 없이.. 향기두 산뜻한 향? 저는 속건조가 심한편인데 저에게 딱! 쏙 쏙 스며듭니다 촉촉한 필링 앰플로 각질케어까지 된다니 굿!,"35,000원 "
1236,YELLOW INSPIRATION  PEEL DROP  30ml,평소 좀 좋다는 앰플 썼었는데. 친구가 이거 써보래서 주문했는데 오..가격도 그렇고 원래쓰던 앰플보다 더 좋은데요?? 향도 진하지 않아서 더더욱 좋은거 같고 토너로 기초 한후에 앰플 바르니까 흡수 싹 되어서 너무 좋아요 ! 평소 각질이 많아서 건성인편.. 이라 디게 신경쓰여서 뭐든 쫀쫀한거로 만 찾게되는데 필링과 수분을 동시에 채워준다고 하니 더 좋은거 같아요. 앞으로도 이거 정착해여겠어요 강추강추입니다!,"35,000원 "
1237,YELLOW INSPIRATION  PEEL DROP  30ml,필링에대한 두려움을 없애줬네요! 건조하고 쉽게 자극받는 피부에는 더 할 나위 없네요! 향이 거의없어서 좋긴하나 유자향은 좀 났음 했네요ㅋ 필링과 동시에 수분보충은 정말 최고인듯합니다! 여행으로 지친피부가 다시 살아나는 느낌이예요.  더울때는 스킨케어도 부담되는데 끈적임없이 흡수되니 좋아요! 건조한 가을이 오기전에 피부관리에 더 신경써야 할 때 딱 맞는 제품인 것 같아요!,"35,000원 "
1238,YELLOW INSPIRATION  PEEL DROP  30ml,여름에도 각질이 잘 생기는 편이라 저에게 딱 맞는 제품이네요. 각질 제거를 해도 하루면 약간 올라오는게 눈으로 보였는데 며칠 사용해보니 잠잠하니 좋네요 ~^^,"35,000원 "
1239,YELLOW INSPIRATION  PEEL DROP  30ml,포장부터 단순해서 좋고요 바르기만해도 필링 효과까지 볼 수 있어서 모공이랑 블랙헤드 고민인 여름에 가볍지만 수분감있게 바를 수 있어서 좋아요 화장도 잘먹는거같고 끈적이거나 화장 밀림없네요 추천합니다.,"35,000원 "
1240,YELLOW INSPIRATION  PEEL DROP  30ml,추천받아서 주문했는데 샘플도 챙겨주시고 바르고 자고 일어나니 다음 날 화장이 잘 먹네요 귀찮아서 스킨로션만 바르곤 했는데 이제 꼼꼼하게 잘 챙겨발라야겠어요 재구매의사 있어요 !!,"35,000원 "
1241,YELLOW INSPIRATION  PEEL DROP  30ml,"여름에 너무 끈적이지 않고 순한 필링제품을 찾다가 구입했는데, 세안 후 발라주니 흡수력도 좋고 피부가 탱탱해진 느낌이예요. 제가 살짝 건조한 타입인데 촉촉함도 오래가고  제 피부에 딱이네요.~ ","35,000원 "
1242,YELLOW INSPIRATION  PEEL DROP  30ml,덥고 습한 여름 끈적이는 제품들 싫은데 요고요고 촉촉하게 흡수되는게 너무 맘에 들어요~ 자극없이 순한데 피부 피지와 모공이 가벼워지는 착한 필링 ~ 개인적으로 유자향을 기대했지만 향은 거의 없는것 같아요~ 그래서 더 순한느낌이 드네요~ 순한 필링을 써보니 이젠 피부 얼얼하게 강한 다른 필링 제품은 사용 못할것 같아요~,"35,000원 "
1243,YELLOW INSPIRATION  PEEL DROP  30ml,항상 스크럽 제품만 사용하다가 여름이라 그런지 큰 효과를 못봐서 새로운 필링 제품을 찾고있었는데 이 제품 너무 좋네용! 데일리로 매일 사용해보니 자극도 없고 피부가 매끈 촉촉해져서 화장 너무 잘 먹어요 ㅎㅎㅎ 추천합니다 !!,"35,000원 "
1244,YELLOW INSPIRATION  PEEL DROP  30ml,피부가 초 민감성이라 필링이나 스크럽은 생각지도 못하는 1인입니당. 아하바하 들은 것들 많이 써봤는데 따갑거나 혹은 별로 개선된 느낌이 없거나 둘중 하나였거든요. 근데 이건 딱 한번 사용했는데도 다음날 아침 화장때 결이 좋아지는 걸 느꼈어요. 얼굴 만져보면 맨들맨들하네요ㅎㅎ,"35,000원 "
1245,YELLOW INSPIRATION  PEEL DROP  30ml,피부가 초 민감성이라 필링이나 스크럽은 생각지도 못하는 1인입니당. 아하바하 들은 것들 많이 써봤는데 따갑거나 혹은 별로 개선된 느낌이 없거나 둘중 하나였거든요. 근데 이건 딱 한번 사용했는데도 다음날 아침 화장때 결이 좋아지는 걸 느꼈어요. 얼굴 만져보면 맨들맨들하네요ㅎㅎ,"35,000원 "
1246,YELLOW INSPIRATION  PEEL DROP  30ml,여름이라고 메이크업 해도 각질이 잘 보이지 않아서 따로 각질제거를 잘 해주지 않았더니 좁쌀 여드름이랑 화장 밀림이 너무 많아 졌더라구요. 그래서 필링젤도 알아보고 했지만 그닥 효과가 좋지 않았는데 먼데이 뮤지엄 필링  앰플은 매일매일 바르면서도 저절로 각질 정리도 되는 부분이라 화장 밀림도 확실히 덜해지고 좁쌀여드름도 조금씩 없어지는 느낌이예요!,"35,000원 "
1247,YELLOW INSPIRATION  PEEL DROP  30ml,각질 케어는 무조건 필링젤 같은 걸 써야된다고 생각했었어요. 때처럼 밀려나와야 되는줄 알았는데 사실 매번 하기가 넘 귀찮더라구요. 세수해서 때 정리하는 것도 일이고.. 그런데 토너처럼 얼굴에 발라만 줘도 데일리로 피지랑 각질 케어가 가능하다고 해서 먼데이 뮤지엄 옐로 인스퍼레이션 필드롭 구매를 해봤습니다.  우선 패키지가 넘 좋아요. 스포이드 형태(위에 고무로 짜는거)는 많이 써봤는데 사실 많이 짰을 때 고무까지 들어가진 않을까 이게 위생적일까 했었는데 이 필 드롭은 뚜껑을 돌려서 열면 스포이드 부분이 튀어나와서 위생적으로 사용할 수 있더라구요. 양 조절도 좋아서 꾸준히 사용할 수 있겠어요.  우윳빛깔 앰플을 토너 후에 얼굴에 적당량 올려서 문질문질 하면서 흡수시켰더니 너무 산뜻합니다. 여름철 개기름 줄줄 얼굴이 산뜻하게 정리되는 느낌! 아침저녁으로 사용 중이에요. 예민한 피부인데 부드럽게 잘 맞네요. 다 쓰면 재구매 할 예정입니다.,"35,000원 "
1248,YELLOW INSPIRATION  PEEL DROP  30ml,무더위와 장마로 습하고 더운데 마스크는 계속 착용하고 생활하느라 칙칙하고 트러블로 고생이 많은 피부를 위해 진정도 되고 피부별도 정돈되고 촉촉해질수 있는 화장품을 겟 했어영~ 유자씨 추출물이 함유되어 피부 노폐물을 정돈하고 과다피지와 각질을 케어해서 매끈한 피부결로 가꾸어 준다니 꼭~~~~ 좀 그렇게 되면 좋겠네요~~ 유자씨 앰플이 피부미인 만들어 주길... 더촉촉하고 맑은 피부를 위해 꾸준히 사용해보려구요~ ,"35,000원 "
1249,YELLOW INSPIRATION  PEEL DROP  30ml,예민한 피부라 별도로 필링제나 각질제거제를 쓰면 자극이되는데 요 제품은 세안 후에 스킨케어 루틴에 넣어서 쓰기 좋아요. 아주 살짝 따끔한 느낌이 들 때도 있는데 금방 가라앉고 매끈해지는 느낌. 뒷 단계에 쓰는 제품이 확실히 흡수가 잘 되는 느낌이에요 😚 ,"35,000원 "
1250,YELLOW INSPIRATION  PEEL DROP  30ml,먼데이 뮤지엄 옐로 인스퍼레이션 필 드롭은 과다피지와 노폐물을 정리해준다하여 기대가 많이 됩니다.  향은 무향으로 끈적이지 않고 금방 흡수가 되어 좋아요. 묽은 재형으로 가볍게 여름철에 사용하기 좋습니다. 비립종이 많이 생기고 재생능력이 떨어지는 피부에 꾸준히 사용하면 좋은 효과가 있을것 같아요.,"35,000원 "
1251,YELLOW INSPIRATION  PEEL DROP  30ml,촉촉해서 너무 좋아요 요즘 푸석푸석하고 햇빛에 그을려 지쳐있는 내 피부에게 생기를 주는것 같아요!!!,"35,000원 "
1252,YELLOW INSPIRATION  PEEL DROP  30ml,자극없이 피부에 촉촉하게 스며들고 향취도 맘에 들어요 촉촉하게 스며드는 앰플이 피부를 부드럽게 만들어주는군요 요즘처럼 더운 여름에 매끄럽게 다가오는 느낌 유지씨성분이라 그런지 산뜻하고 부드럽네요 만족감이 아주 좋아요,"35,000원 "
1253,PINK BARRIER QUICK CREAM PAD 60sheets,"기초 바른 후 패드 볼, 이마에 올려놓고 설겆이 하니 편하고 좋아요~ 촉촉하고 굉장히 부드러워 보습 관력에 도움 되는 듯해요 팩이랑 다르게 빠르게 간편하게 쓸 수 있는 장점이 있네요","29,000원 "
1254,YELLOW INSPIRATION  PEEL DROP  30ml,보기에는 꾸덕해보였는데 흐르는 제형이예요 얼굴에 바르자마자 싹 흡수되고 깔끔하게 마무리해주는 느낌이예요  요런 앰플.처음이예요  완전 마음에 들어요,"35,000원 "
1255,YELLOW INSPIRATION  PEEL DROP  30ml,하나도 안끈적거리고 촉촉해요 ! 밤에 잘때 피부에 듬뿍 얹고 자고일어나면 화장 짱ㅇ 잘먹음 ..,"35,000원 "
1256,YELLOW INSPIRATION  PEEL DROP  30ml,닦아내지않고 발라서 흡수시키는데 필링도 되고 각질에 노폐물까지 된다고 해서 기대가 급니다 성분도 좋고 제조사도 믿을만하네요 사용법도 간단하며 끈적이지도않고 바로 스며들어 촉촉하고 유자씨추출물병풀추출물 무화가추출물 다시마추출물외 7종 성분 기대해보면 사용해 보겠습니다~ ,"35,000원 "
1257,YELLOW INSPIRATION  PEEL DROP  30ml,스포이드타입이라 위생적이고 두껑도 특이하고 귀여워요 바르자마자 흡수력 발림성 부드럽고요 들뜨는느낌 1도 없이 다음 기초사용에 부담이 없네요 스킨후 에센스하나만으로도 충분한 보습이 가능해요 여름철 특히 두꺼운 기초부담될때인데 안성맞춤한 제품입니다,"35,000원 "
1258,YELLOW INSPIRATION  PEEL DROP  30ml,앰플을 자주 사용하지만 끈끈하거나 묵직한걸 안좋아해서 항상 제형부터 따지는데 보기와는달리 흡수가 엄청 빠르고 묵직하지않으면서 촉촉함을 줘요! 불투명한 제형이여서 꾸덕거릴줄알았는데 전혀 그러질않더라구용! 잘 사용하고있어요,"35,000원 "
1259,YELLOW INSPIRATION  PEEL DROP  30ml,요즘 날씨는 햇살이 너무 강해서 얼굴이 푸석푸석  해지더라구요  얼굴 피부가 약간은 지성인데  각질때문인지 조금 거칠어 졌더라구요  이럴땐 조금더 순하고 데일리하게  쓰기  좋은 스킨케어 화장품을 알아보니먼데이뮤지엄 옐로 인스퍼레이션 필드롭 딱 이더라구요 토너후에 적당량을 덜어  얼굴 전체에 부드럽게  펴 바른뒤 가볍게 두드려주면 끝 흡수력이  좋쿠 무엇보다 산뜻하면서도 피부결이  정돈된 느낌이 들어요  푸석푸석 하던 피부도 뽀송뽀송한 피부로 돌아오네요  저 처럼  피부가 민감하시면 한번 관리해보세요 ,"35,000원 "
1260,YELLOW INSPIRATION  PEEL DROP  30ml,확실히 하고 화장을 하면 흡수도 더 잘되고 각질이며 모공이 더욱 정돈되는 기분이예요!,"35,000원 "
1261,YELLOW INSPIRATION  PEEL DROP  30ml,"피지와 각질을 한번에 자극없이 녹이는 필드롭 끈적임없이 흡수력도 좋아요~~ 데일리로 사용하기 좋구요, 펌핑형이라 깔끔하게 사용 가능 할듯요~~","35,000원 "
1262,YELLOW INSPIRATION  PEEL DROP  30ml,평소 피부가예민해서 각질제거를 제대로 못하고있어요ㅜㅜ 각질을 제거못하니 화장들뜸도있고.. 친정갔다가 엄마꺼 써보고 바로구매했네요~^^  앰플인데 각질제거까지된다고해서 써봤는데 담날 화장이 잘 먹더라구요~^^ 완전 신기했어요  묽은제형이라 스킨후에 슥~발라주면 피부에 쏙! 스며들어요  속건조도잡아주는지 피부당김이없네요 저처럼 예민한피부가지신분들께 강추합니다!!  앞으로도 쭉 사용할예정입니다~^^,"35,000원 "
1263,YELLOW INSPIRATION  PEEL DROP  30ml,토너 사용 후 바르면 산뜻하고 피부결도 정돈 되고 좋아요!,"35,000원 "
1264,YELLOW INSPIRATION  PEEL DROP  30ml,여름이라 피부에 무거운건 바르기 싫었는데 이 세럼은 가볍에 착붙는느낌이 정말 좋아요! 유분기 없이 산뜻하게 발려서 데일리용으로 추천드려요 ^^*,"35,000원 "
1265,YELLOW INSPIRATION  PEEL DROP  30ml,요즘 너~~~~어무 습해서 기초제품들이 너무 무겁게 느껴지더라구요ㅠㅠ 그래서 알아보던중에 가벼우면서도 속은 촉촉하게 또 피부결정돈까지된다해서 구매했어요. 일단 자동원터치스포이드형식이라 따로 안짜고 뚜껑만 닫아도 자동으로 스포이드로 차올라서 사용하기 너무 편해요~~~생각보다 많이 묽어서 이게촉촉할까했는데  흡수력 무엇?? 빨리흡수되고 무겁지않아서 너무좋어요~~~향도 자극적이지않아서 더좋더라구요~향이너무진하면 그것도은근머리가아픈데 이검 그런거 없어서 너뮤 좋아요~~~앞으로도 꾸준히 사용해서 이뻐질래용,"35,000원 "
1266,YELLOW INSPIRATION  PEEL DROP  30ml,순해서 그냥 막바르기좋구 향긋해여 세럼 바르거 크림 바르는거 까먹을정도 ㅎㅎ느낌 굿,"35,000원 "
1267,YELLOW INSPIRATION  PEEL DROP  30ml,이거 좋아요 지성피부라서 금방 개기름끼고 여름은 매우 불편합니다 친구가 이 앰플 지성에 좋다해서 구매후 바로 쓰는 후기. 매트하면서 부드럽게 마무리되고 기름기도 많이 안끼네요 계속 쓸 인생탬 찾은 기분입니다 지성피부에 추천합니다,"35,000원 "
1268,YELLOW INSPIRATION  PEEL DROP  30ml,각질제거되는 신기한 앰플 묽긴한데 뭔가 바르고 나면 부드럽구요 여름이라 답답했는데 이거에 로션 바르니 너무 딱 좋아요 무향이고 피부가 편안해 지는 기분이 듭니다,"35,000원 "
1269,YELLOW INSPIRATION  PEEL DROP  30ml,여름철 피부 고민이 모공과 피지조절 인데요 노폐물 제거는 물론 과다피지와 각질을 케어한다는 문구를 보고 바로 구매!!  받자마자 사용해 보았는데요~  세안후  보니 피부가 깔끔해지고 촉촉해진게 바로 느껴지네요~ 여름에 사용하기 딱 좋은거 같아요~~><  꾸준히 사용해서 여름철 꿀피부 만들어야겠어요~,"35,000원 "
1270,YELLOW INSPIRATION  PEEL DROP  30ml,세럼같은 텍스쳐라 자극없이 발리는데 필링앰플이라 그런지 다음 날 일어나니 블랙헤드랑 각질이 많이 사라진 느낌이에요. 화장도 잘 먹히고 ㅎㅎ 요즘 땀을 많이 흘려 화장이 잘 안먹히는 느낌이렀는데 필링에 도움이 되는 느낌이네요 ㅋㅋ 좋아요!,"35,000원 "
1271,YELLOW INSPIRATION  PEEL DROP  30ml,이번에 새로이 산 제품인데 너무 좋네요. 세안 후 간단 토너와 함께 바르니 촉촉함 지속력이 좋아 너무 좋습니다. 겨울에도 이제품 하나면 거뜬할 거 같네요~,"35,000원 "
1272,YELLOW INSPIRATION  PEEL DROP  30ml,너무 마음에 들었어요~ 수분 보충 뿐 아니라 각질제거도 해준다니 요즘 피부고민에 딱 맞춤제품이라 구매했어요 요즘처럼 더울땐 너무 미끈거라면 불편할 수 있는데 바로 흡수해서 좋네요~ ,"35,000원 "
1273,YELLOW INSPIRATION  PEEL DROP  30ml,뭔가모르게 요즘 피지 유분 조절이 안되는듯하여 구매해보았는데요. 일단 스포이드로 얼굴에 떨어뜨리면 점성이 그닥 없어서 잘흐르는 느낌이고 그래서 얼굴에 펴바르기는 다른앰플에 비해 편한느낌입니다. 향도 거의 없다시피하여 거부감 없어 더욱 맘에 듭니다. 몇일 사용해보진 않았지만 피부결이 정돈되고 유분이 잡히는 듯합니다. 여름철 지친피부에 많이 도움될거같아요~ 꾸준히 사용해서 꿀피부 되길 바래봅니다^^,"35,000원 "
1274,YELLOW INSPIRATION  PEEL DROP  30ml,"마스크랑 땀이랑 개기름으로 인해 화이트 피지가 폭팔해서 피지조절 해주는 에센스를 찾고 있다가 발견했어요!! 배송오자마자 저녁에 바로 썻는데 대박! 한번만 써도 오돌도돌 만져지는 피지들이 반이상 없어진걸 바로 느낄수 있습니다. 보통 아하성분이 들어간 제품들은 쫌 자극적이라 피부가 예민하신 분들은 따갑게 느껴질수도 잇는데, 이건 제품상세 꼼꼼히 보시면 PHA와 LHA성분의 비율이 아주 적절히 들어가 있어서 자극없이 쓸 수 있음을 바로 느낄수 있습니다. 향은 무향이고 특유의 시큼한 냄새가 있지만 제품의 발림성과 수분성이 굉장히 좋습니다. 저처럼 화이트피지랑 코에 각질로 고생하시는 분들께 추천드려용!!!!","35,000원 "
1275,YELLOW INSPIRATION  PEEL DROP  30ml,3일째 꾸준히 사용해 본 결과. 여름철 심해졌던 각질이 계속 사용하니 세안 후 촉촉하니 얼굴 전체 펴 바르니 한결 좋아져서 피부가 깨끗해졌어요. 흡수력도 좋고 끈적임도 없어서 발랐을 때 촉감도 너무 좋아요. 용기도 고급져보여서 넘 맘에 들어요. 자외선에 달아오른 내 피부에 딱 맞는 제품 찾아서 만족합니다.,"35,000원 "
1276,알수없음,앰플하면 고농축 영양공급이 우선 떠오르는데 각질제거 피지 조절도 되면서 피부결을 관리할 수 있는 앰플이라니 신기했어요. 닦아내지 않고 흡수 시키면 되서 한결 편하네요. 개인적으로는 아무래도 각질제거를 가끔은 해주는게 피부가 좋게 느껴지던데 성분이 너무 강하거나 자극적인 것을 싫거든요. 비건 제품에 피부자극 테스트 완료했고 닦아내는 수고와 자극 제공없이 흡수시켜서 사용하는 것으로 충분하다니 편해요. 잘써볼게요.~,알수없음
1277,YELLOW INSPIRATION  PEEL DROP  30ml,앰플을 쓰면서 각질 케어가 된다니😍 이런 일석이조 화장품이 있나요! 묽은 제형인데 촉촉하고 끈적임 없어요. 스포이드도 이렇게 생긴건 신기해서 계속 눌러봤네요^^ 샘플로 주신 화장품도 사용해보고 추가구매 해야겠어요!!,"35,000원 "
1278,YELLOW INSPIRATION  PEEL DROP  30ml,턱에 종종 트러블이 일어나요 약간 좁쌀들도 보이고 너무 고민스러웠는데 후기보고 믿고 써보려고요 며칠 사용해보니 괜찮은것 같아요! 가끔 엄청 크게 나거나 화농성이라 압출 하지도 못하게 올라와서 너무 아픈데 아직 그런건 좀 덜한것 같아요 꾸준하게 써봐야 겠지만 트러블 고민이라면 한번쯤 써볼만한 제품인것 같아요,"35,000원 "
1279,YELLOW INSPIRATION  PEEL DROP  30ml,피부 속부터 당겨서 기초케어 신경쓰려고 앰플 구매했는데 위생적으로 드랍? 행태라 신기하면서 편해요 밤이 마지막으로 앰플 바르면 다음날 피부 흡수되서 촉촉하고 결이 정돈된 느낌입니다,"35,000원 "
